,id,message,original,genre,related,request,offer,aid_related,medical_help,medical_products,search_and_rescue,security,military,child_alone,water,food,shelter,clothing,money,missing_people,refugees,death,other_aid,infrastructure_related,transport,buildings,electricity,tools,hospitals,shops,aid_centers,other_infrastructure,weather_related,floods,storm,fire,earthquake,cold,other_weather,direct_report
1726,1996,I would like to know how to reach help in tabarre.,Mwen ta renmen konnen kil taba ap jwen ed yo,direct,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1727,1997,How can a child to to they USA right now if his people/family is there.,KMAN YON TIMOUN KA PATI OZETANI KOUNYA SI LI GEN MOUN LT B,direct,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1728,1998,what will happen to the students that died at the University?,Mwen ta renmen konnen etudiant ki te nan universiti yo ki detruit yo kisa yap fe pou yo,direct,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1729,1999,Information about the second earthquake.,Information au sujet du tremblement 2 terre.,direct,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
1730,2000,"Water, food! Masson, Leogane. Please.","Dlo, Manje! Masson, Leogane. SVP",direct,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1731,2001,I reside in the southern of Haiti. I'd like more information on the earthquake,mwen nan sides peyi dayiti m ta renmen gen plis enfomasyon sou kesyon tranbleman ta a.,direct,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
1732,2002,Who can I go for American money for buying and selling please. ,Ki to kob ameriken an acha e vant svp,direct,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1733,2003,"My question is if a person was deported and they dont' wait 5 years to return, is it possible to go back to the USA?","KESYON PA MWIN, SI YON MOUN TE DEPOTE, ET YO TE PA BALI 5 ANS POU LI TOUNIN. ESKE LI POSIB SI SE ETATS UNIS.",direct,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1734,2004,"We need help at Geral Bataille, Impasse Salem ( INACOM )",Nou bezwen ede nan geral bataille imp salem ( inakm ),direct,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1735,2005,I would like to receive information on my phone everyday. However I won't pay.,"Mwen ta renmen resevwa enfomasyon sou telefon mwen chak jou, tout fwa mwen pap peye",direct,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1736,2006,I'd like to know where to go so I can get in contact with members of the Senate?,Mwen ta remen konnen si moun sarthe yo pa sibi tou nou jwen senate majistra ki sa poum fe,direct,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1737,2007,What are the political parties and types of artistes that have perished due to this event?,Questions : Quels sont ceux de la classe politique et du secteur des artistes qui ont peri ds cet vennement?,direct,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1738,2008,when will the tremors stop? is it true it will last a month as they are saying on the streets?,Kil replik yo ap fini eske lap dire yon mwa jan yo di l nan la ri a,direct,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
1739,2009,i would like to know when the aftershocks will end,mwen ta renmen konnen kil replik la ap fini,direct,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
1740,2010,"I would like to ask everyone who has hope, who are still alive today, to not eat alone.",MAP MANDE POU TOU MOUN KI GEN ESPWA VIV JODI A PA MANJE POU KONT NO,direct,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1741,2011,Good Morning. I'd to know where I can get my passport done?,Bonjou mwen ta renmen konnen eske si yon moun ta bezwen fe pasp ki jan l. ap f. Mesi,direct,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1742,2012,"I need information on how to get a visa to Canada, ( my mother lives there )",Mwen bezwen enfomasyon sou kijan pou gen viza kanadyen ( manmanm reside laba ),direct,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1743,2013,I would like to know the result of the spanish soccer championship of last week.,M ta renmen konnen rezilta chanpyona despagn pou seman pase a,direct,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1744,2014,I need information regarding what is happening.,Mwen bezwen infomasyon sou eveneman yo,direct,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1745,2015,"we need help. before the catastophy of the 12 of january there was already 2 weeks rain in all our plantation and killed a lot of ? like goats, picgs, etc","Nou bezwen ed, avan katas twof 12 janvye a te deja genyen 2 senmenn lapli ki tout plantasyon nou yo ak touye anpil but tankou : kabrit, kochon, bf ak lot ank",direct,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
1746,2016,"If people are leaving the states to come see family in Haiti, there is no way they'll be able to come",Si yon moun soti etazini pou vin w fanmil ayiti pa ki mwayen lap ka vini,direct,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1747,2017,To be able to continue planting we need health care because malaria and typhoid are spreading out. Message from the Peasants Group of Fondikak ( GPPF ).,l pou nnu kapab kontinye plante.nou bezwen swen sante kote lafyv malarya ak tifoyid ap f raj.pawl Gwoupman peyizan plant Fondikak(GPPF) ki tabli kl,direct,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1748,2018,What causes the tremors and when will they stop? when will we have a break? When will it occur again?,"Kisa ki koz sekous sa yo e jiskil n ap ka pran yon souf. Nan konbyen tan apre, l ap repase?",direct,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
1749,2019,i want to know the name of haitian artists that died in the earthquake,Mwen ta renmen konnen non atis ayisyen ki mouri nan tranbleman t-a,direct,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
1750,2020,"I salute you. I would like to go to Santo-Domingo, Dominican Republic without a passport. I'm all p?di down below the concrete. Call me, I have help. ..",Map salye nou mwen ta renmen al sen domeng men mwen pa jwen pasp mwen tout pedi ni mwen se anba beton yo ralem mwen gen secou,direct,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1751,2021,can the people in port au prince who were not severely hit go back to sleep inside?,Eske moun ki nan vil provens ki pat tlman frape ka toujou demi dey?,direct,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1752,2022,hello i would like to know what the universities who were not victims are going to do after this catastophy,Bonjou mta renmen konnen kisa inivsite ki pa viktim yo ap fe apri gwo katastwof sa.,direct,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1
1753,2023,"Please, I would like to have information about the earthquake in Haiti.",please i would like to have information about the earthquake in Haiti.,direct,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
1754,2024,what will be done for school to start again? It was an auditor ( radio? ) in Jacmel,ki sa kap fet pou lekol reprann? se te you oditi nan jacmel.,direct,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1755,2025,hunger is going to end up lilling me. nothing is reaching carrefour ( neighborhood ),grangou ap fin touye pap rivi fwa nan kafou,direct,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1756,2027,I would like to have information about Haiti reconstruction and what are they going to do for the student who were going to finish College and their school buildings collapsed?,M ta renmen gen enfomasyon sou rekonstriksyon ayiti ak kisa yap fe pou etidyan ki preske fini men fakilte yo kraze?,direct,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1757,2028,What are the authorities saying about the functioning of the schools in the rest of the country.,Fonksyonman lekol kisa otorite yo di pou rs peyi a.,direct,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1758,2029,Is it trye that there will be another aftershock stronger than the 6. 1 we had???,Eske se vre gen pou genyen yon lot sekous k'ap sipery ak sa ki te pase avan ye a ki te rive 6. 1 mayitid,direct,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
1759,2030,Where are they taking care of people who are injured? ,KI KOTE YO AP PRAN SWEN MOUN KI MALAD YO?,direct,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1760,2031,we havnt received any help yet at cite de L eternel that is situated at Martissan,nou pa jwenn ed nan site de LETERNEL KI SITIE NAN MATISAN,direct,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1761,2032,will there be another earthquake this afternoon?,ESKE apre midi a tranbleman ap pase f vre yo di se satelit ki bay yon ti limye svp,direct,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0
1762,2033,Good evening. I need information on children's adoptions.,Bonswa svp mwen bezwen yon ti enfomasyon sou timoun adopsyon yo,direct,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1763,2034,I am a victim of the crisis. What can I do?,Mwen viktim dim kisa pou mwen fe,direct,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1764,2035,hello i want to know what flights are leaving to the us,Bonjour!Mwen ta rinmin konnin kil vol yo ap repran pou U S E,direct,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1765,2036,What is today's exchange rate for the US Dollar?,quel est le taux du jour du dollar americain?,direct,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1766,2037,please give me all the names of artists that have died,S. v. p banm non tout atis ki mouri yo.,direct,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1767,2038,"Yes we need lots of aid in St-Louis, Delmas 33",Wi nou bezwen anpil d nan st louis delmas 33,direct,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1768,2039,Where is the fault? From where to where does it extend?,Ki kote fay yo ye?de ki kote a kikote yo etann?,direct,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1769,2040,"finding a little food to eat, because there are alot of us hungry","jwenn yon ti manje pou manje, paske gen plizy refije ki nan grang",direct,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1770,2041,"People who are living in Sousmalta, by the national street, number #1, don't have any water, nothing.","Moun nan sousmatla sou wout nasyonal nimewo 1 pa gen dlo, pa gen ta",direct,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1771,2042,? they are sleeping in the street. They need,"nt, yap demi nan lari yo bezwen.",direct,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1772,2043,"Hello, when will American Airline reopen commercial flights?",Salut!kile vol american air lines yo ap reprann ?,direct,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1773,2044,"every -2 hours ask for grace, forgiveness and mercy for haiti. it has to be faith and go to take us out of here. send this message to 10 other people","Chak 1 h 2 tan, mande gras, padon, mizerikod pou Ayiti! Fl ak lafwa, sel Bondye ki ka retire nou nan sa. .. Voye mesaj sa pou 10 lot moun!",direct,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
1774,2045,I need work. That will please me a lot.,"DU TRAVAIL, CA ME FERRA UN GRAN PLAISIR",direct,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1775,2047,are the undammaged Haitel stores already open?,Eske magazin Haitel ki pat andomaje yo deja louvri?,direct,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1776,2048,I would like to know which banks are open in Leogann?,Mwen ta renmen konnen ki bank ki ouv nan leogann,direct,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1777,2049,We are the group Women in Democracy. Leogane has totally collapsed. We need help urgently. ,NOU SE GROUP FANM EN DEMOKRASI LEOGANE KRAZE NET NOU BESOIN AIDE EN URGENCE,direct,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1
1778,2050,I need to get more information please!,mwen bezwen gen plis enfomasyon tanpri!,direct,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1779,2051,I would like to have some information on the last disaster,MWEN TA RENMEN GEN KEK ENFOMASYON SOU DENYE KATASTWOF YO,direct,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1780,2052,"i would like to find some information on the earthquake that just happened in the country, is there any more information?",Mwen ta renmen jwen n kek enf6masyon sou zaf seyism ki sot pase nan peyi a ak lot enfomasyon anko,direct,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
1781,2053,I would like to know which l? has a flight on American Air Lines. Thanks.,Mw ta rinmin konnin ki la kap genyin vol nan amerikann air line mesi,direct,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1782,2054,I would like to known how many people died in this natural disaster? When will school re-open? I would like the Americans to gain control of the country to put it in order.,m ta renmen konnen konbyen moun ki mouri nan katastwof natirl sa?kil lekol ap louvri? m ta renmen pou ameriken tou pran peyi a metel sou kontwl li pas,direct,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1783,2055,we are a goupe of women in Shada we need help for shada,NOU SE GROUPMAN FANM NAN SHADA NOU BESOIN AIDE POU SHADA,direct,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1784,2056,I heard on the Creole service ( broadcast ) of Voice of America that evidently my Port au Prince house was demolished. God only killed 3 of my children. I have nothing.,Mwen se odite sevise creole lavoidemerique okay tout evedeman yo pram poto prinse kay mwen kraz bon dye fe mwen 3 moun selman ki mouri mwen pa gen anyen,direct,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1
1785,2057,Send me messages with newest updates via T ( text? ),Envoyez moi message sur la situation du moment via T,direct,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1786,2059,"We are forgotten survivors in Carrefour, Sapotille. What can we do to survive?","Ns sommes des survivants dolaisses se trouvant  k-four, Sapotille. Que pouvons ns faire pr pouvoir enfin subsister ?",direct,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1787,2060,is it true we can get a reply in the weekend?,ESKE SE VRE NOU KA JWEN YOUN REPLIK NAN WEKEN NAN,direct,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1788,2061,"send the list of universities and faculties that have collapsed. ,. .. im waiting for an answer thank you","Voye lis univsite prive ak fakilte leta ki kraze yo. . m, ap tann repons. . mesi.",direct,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1789,2062,I have a truck that fell with 3 men in it. I am wondering what will happen to us? We are in Zemich in Carrefour.,Gen yon kamyon ki anba yon min avek 3 moun mwen mande pou instans konsne fe yon jan pou nou. Se nan zon demichel nan kafou. mesi,direct,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1790,2063,hello i am a student i want to have information on the opening of my school please,Bonjou mwen se yon elv mwen vle gen enfomasyon sou ouvti lekol mesi.,direct,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1791,2064,i want to know if there is a risk of another 7. 1 magnitude earthquake,Mwen ta renmen konnen si gen risk yon lot replik de manyitid 7. 1 a,direct,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
1792,2065,"We have a lot of bad symptoms. We are not a victim with God Grace. But we are not doing good at all, the house craked. I have stomack problem because i have an ovary cysts.",nman yo li prezante anpil move sentom. Noupa viktim gras a dye men nou pabyen ditou epi kay la fele. Mgen pwoblem anba vant mwen tou akoz mgen kis nan ove,direct,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1793,2066,"Im in pain. While the last aftershock i fell on my hips and im bleeing. I would like some help please, thank you",kife anba vant mwen ap fem mal toutan. Pandan denye sekous la mte tonbe sou tay mwen emap bay san. Mta renmen jwenn on ti ed pandan periyod sa tanpri. Mesi,direct,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
1794,2068,I would like information on evacuation of Haitians who would like to go to Orlando. You could also send me th e online link. Thanks in advance.,Mwen bezyen enfomasyon sou evakyasyon ayityen ki vle ale nan peyi orlando ou banm sit la s. v. p mesi davans,direct,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1795,2069,i am stuck i am all the way in the countryside in the area of gros morne. i need help,M gen renm bloke m jis an pwovens zone gros- morne m bezwen ed,direct,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1796,2070,Everyone from the Pacot Zone would like information from you. Thank you for your help.,ger pr toutes la populations croix desprez zone pacot nous aimerions avoir des informations aupres de vous. Merci pour votre aides.,direct,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1797,2071,"We are in front of L'eglise Salem. We are around 500 people. We have every sort of problem with no help. Can you help us, please.",Nou devan legliz salem nan ri kilt wout fr nou anviwon 500 moun nou gen tout kalite pwoblem nou poko jwenn okenn ed tanpri pote kichy pou nou svp. tel :,direct,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1798,2072,"what about the survivors who already wen to their friends' and relatives' houses in the province, when will their receive their aid?","e moun ki viktim yo ki genytan vin kay yon zanmi an pwovens, kouman yo ka jwenn ed pa yo?",direct,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1799,2073,Hello I would like more information about immigration to Senegal please.,Bonjou svp eske prosesis migratwa senegal la kontinye?ki enfomasyon nou gen sou sa?msi.,direct,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1800,2074,We have water but we need food. Please in Masson Leogane.,Nou gen dlo se manje selman. Masson Leogane. SVP,direct,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1801,2075,What steps should I take to get a job?,Ki posesis ke mwen ka fe poum jouenn yon travay poum fe,direct,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1802,2076,"Information on Senegal, canda, united states and frances for the refugees",Information sur sngal canada tat unis france pour rfugier,direct,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1803,2077,I would like to know if a person who has a family who has citizenship will be able to leave now,Mwen. ta renmen konnen si yon moun gen yon fanmil ki sisitizen eske lap ka pati nan momam sa,direct,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1804,2078,"Would like information from Canada, Senegal, the USA, and France for refuge.","INFORMATION SUR CANADA, SENEGAL, ETATS-UNIS, FRANCE POUR RFUGER.",direct,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1805,2079,Concerning the prisoners that have escaped. We have heard that they have been marked ( stamped? ). Is it true?,Konsnan prizonye ki sove. yo fe nou konnen ke yo gen yon so sou po yo. eske se vre?,direct,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1806,2080,Im sending this message so that you know what is going on in this city,Mwen ap voye messag sa a pou ka konnen ki sa ki pase nan vil ok.,direct,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1807,2081,"School Licee Carrefour, Louis Joseph Janvier is a Center that houses victims and separates them in three categories. Some of them are in the parking lot, some on the basketball court, and others on the football ground.","Lise kafou ( Louis Joseph Janvier ) se yon sant ki ebje viktim ki divize an 3 pati, gen moun nan paking nan, sou teren foutbl la, ak teren baskt la. Mwen",direct,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1808,2082,"I don't know if other people have gotten anything or not but those of us on the basketball court haven't received anything since the catastrophe hit until now, not even a little one gourde bag of water.",pa konnen si lot moun jwenn ak si yo pa jwenn men nou menm sou teren baskt la depi la katastwof la jiskaprezan menm yon ti sache dlo goud nou pa jwenn.,direct,1,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1809,2083,"PLEASE, we would like to have a positive reponse and a lot of action. Thank you in advance",SOUPLE nou ta renmen jwenn yo repons pozitif plis aksyon. MESI DAVANS.,direct,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1810,2084,"People say that they will open school in Port-au-Prince. Please, school won't be possible this year. ok.",Nou di nap ouvri lekol elv kite potoprens yo?tanpri lekol pap posib ane a. oke.,direct,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1811,2085,hello please i need information on the the children they need to adopt. sorry i don't have a radio please send the response to me on this number please,Bonswa svp mwen bezwen yon ti enfomasyoN sou timoun yo bezwen adopte yo men eskizem wi mwen pagen radio voye repons nan sou nimero sa pou mw svp,direct,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1812,2086,We thank you and we are expecting a good response.,NOU DIW MESI E NAP TANN YON BON REPONS,direct,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1813,2087,to come visit we don't have water or clothes or food we don't have a house to stay at. our house was destroyed in the earthquake,"ki vinn viziti nou ni pote mm you ti sache dlo pou nou, nou pa gen rad, nou pa gin mange, nou pa gin ni kay pou nou rt, kay nou kraz a nou gin ti mo",direct,1,1,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,1
1814,2089,"Please, there are a whole bunch of people in Morne Lazar, museau, Delmas 60. in need of water food and medical help. we are bout 3000","Mezanmi tampri souple gen yon pil moun min laza, miso, ak delmas 60 ki nan delmas 60 nan plizie ti abri anviron 3000. Yo bezyen dlo, manje, syen ijyn ak",direct,1,1,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1
1815,2091,"we ask for someone to send us something, anything because there are people starving this moment",Nou mande pou dirijan lokal yo voye yon bagay pou nou nan geren li met yon ti pen paske gen mou kap dekonpoze anba grangou nan moman sa.,direct,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
